Full Text Tweet;Datum und Uhrzeit
True, with number 1 being more important! https://t.co/OwJf9vAdHQ;10-Mar-2020 (13:46:15.000000)
Going to be a BAD day for Crazy Bernie!;10-Mar-2020 (13:23:21.000000)
Polls say they BOTH lose to “Trump”. https://t.co/2AY4LZd8Zz;10-Mar-2020 (11:36:36.000000)
Wow! @foxandfriends blew away the competition of Morning Joke (which did very poorly) on MSDNC (Another Comcast sleaze production), and @CNN’s New Day, in the Morning Television Ratings. A total blowout, but that’s what you get when you treat “Trump” fairly!;10-Mar-2020 (11:33:52.000000)
Going up fast. We need the Wall more than ever! https://t.co/7TxErJKAgT;10-Mar-2020 (11:08:03.000000)
Fake News!! https://t.co/BG62YbD7Fw;10-Mar-2020 (04:49:44.000000)
Oklahoma, Vote for your GREAT Senator Today. Nobody better than Jim! https://t.co/nYoLaM5Peu;10-Mar-2020 (04:38:20.000000)
THANK YOU, Jim, for your incredible support of our #MAGA Agenda! You are a tremendous Senator for the people of the Great State of Oklahoma and you have my Complete and Total Endorsement! https://t.co/yx3e1tmjCM;09-Mar-2020 (21:36:08.000000)
"Congressman @StevenPalazzo is doing a fantastic job for the people of Mississippi. He strongly supports our #MAGA Agenda. Steven will continue to protect your #2A, &amp; Support our INCREDIBLE Vets &amp; Military. Steven has my Complete Endorsement. VOTE for Steven tomorrow, March 10th!";09-Mar-2020 (21:34:37.000000)
Congressman Michael Guest (@GuestCongress) is an incredible fighter for the Great State of Mississippi. Michael is strong on Crime and the Border, he loves our Military and Vets. Michael has my Complete and Total Endorsement! Get out and Vote for Michael tomorrow, March 10th!;09-Mar-2020 (21:29:35.000000)
"So last year 37,000 Americans died from the common Flu. It averages between 27,000 and 70,000 per year. Nothing is shut down, life &amp; the economy go on. At this moment there are 546 confirmed cases of CoronaVirus, with 22 deaths. Think about that!";09-Mar-2020 (14:47:59.000000)
Saudi Arabia and Russia are arguing over the price and flow of oil. That, and the Fake News, is the reason for the market drop!;09-Mar-2020 (14:36:50.000000)
Good for the consumer, gasoline prices coming down!;09-Mar-2020 (14:36:49.000000)
So much FAKE NEWS!;09-Mar-2020 (13:17:12.000000)
The BEST decision made was the toughest of them all - which saved many lives. Our VERY early decision to stop travel to and from certain parts of the world!;09-Mar-2020 (13:16:05.000000)
Great job being done by the @VP and the CoronaVirus Task Force. Thank you!;09-Mar-2020 (13:11:47.000000)
The Obama/Biden Administration is the most corrupt Administration in the history of our Country!;09-Mar-2020 (11:40:56.000000)
“Trump has outmastered the Deep State. He’s light years ahead of us.” MSDNC. I disagree. We have a long way to go. There are still some very bad, sick people in our government - people who do not love our Country (In fact, they hate our Country!).;09-Mar-2020 (11:39:35.000000)
Now the Democrats are trying to smear Bernie with Russia, Russia, Russia. They are driving him Crazy!;09-Mar-2020 (11:33:37.000000)
Elizabeth “Pocahontas” Warren singlehandedly destroyed the Bernie Sanders campaign by stripping voters away from his count on Super T. He lost states that he easily would have won if she had dropped out 3 days earlier. The DNC is doing it to Bernie again! Will he ever get angry?;09-Mar-2020 (11:30:18.000000)
Cryin’ Chuck Schumer said, “You will pay the price for this. You won’t know what HIT YOU.” That is far beyond simple rhetoric. That is a physical threat, or at least a threat that you better vote for us.” Trouble ahead!;09-Mar-2020 (11:24:52.000000)
The Fake News Media and their partner, the Democrat Party, is doing everything within its semi-considerable power (it used to be greater!) to inflame the CoronaVirus situation, far beyond what the facts would warrant. Surgeon General, “The risk is low to the average American.”;09-Mar-2020 (11:20:43.000000)
A great book, support Charlie, BUY IT!  Already Number One. https://t.co/fG7YXOCk9R;09-Mar-2020 (11:10:47.000000)
Working hard Lori! https://t.co/awBZuXrLHg;09-Mar-2020 (10:17:11.000000)
There are no mixed messages, only political weaponization by people like you and your brother, Fredo! https://t.co/NqH4pHfuwt;09-Mar-2020 (05:25:11.000000)
Who knows what this means, but it sounds good to me! https://t.co/rQVA4ER0PV;08-Mar-2020 (22:18:35.000000)
The New York Times is an embarrassment to journalism. They were a dead paper before I went into politics, and they will be a dead paper after I leave, which will be in 5 years. Fake News is the Enemy of the people!;08-Mar-2020 (16:23:39.000000)
We have a perfectly coordinated and fine tuned plan at the White House for our attack on CoronaVirus. We moved VERY early to close borders to certain areas, which was a Godsend. V.P. is doing a great job. The Fake News Media is doing everything possible to make us look bad. Sad!;08-Mar-2020 (12:45:45.000000)
Thank you @SenatorTimScott!//https://t.co/7Sp0mj1AL0;08-Mar-2020 (05:24:08.000000)
".....least 5 States &amp; the Nomination. Did the DNC &amp; Dems tell Elizabeth Warren to wait? If so, they were deadly, the race would have been over, &amp; Bernie would have won. Dirty double dealing? Nobody knows for sure, &amp; history will be the judge. But I say, here we go AGAIN, Bernie!";08-Mar-2020 (04:42:08.000000)
"We have now learned for sure that the Democrats don’t want anything to do with Crazy Bernie. Rigged? First @amyklobuchar &amp; @PeteButtigieg quit the race &amp; come out for Sleepy Joe BEFORE Super Tuesday. Pocahontas says NO &amp; quits race AFTER ELECTION, thereby depriving Bernie of at..";08-Mar-2020 (04:42:07.000000)
I agree with Joe! https://t.co/h84mD7jVPW;08-Mar-2020 (03:56:39.000000)
Thank you to the Great State of Tennessee. We are with you all the way! https://t.co/vyu0Tbthv0;08-Mar-2020 (03:47:31.000000)
Thank you @GovBillLee and @MariaLeeTN. My Administration will always be there for the Great People of Tennessee. Together, we will prevail! https://t.co/d5tJPEiEYf https://t.co/SqvRzbw3TL;07-Mar-2020 (03:45:41.000000)
....I want to thank Acting Chief Mick Mulvaney for having served the Administration so well. He will become the United States Special Envoy for Northern Ireland. Thank you!;07-Mar-2020 (01:08:20.000000)
I am pleased to announce that Congressman Mark Meadows will become White House Chief of Staff. I have long known and worked with Mark, and the relationship is a very good one....;07-Mar-2020 (01:08:19.000000)
Congratulations to @FoxNews! //https://t.co/ED5t5eENE5;07-Mar-2020 (00:19:02.000000)
https://t.co/TZ6o5jjPH7;06-Mar-2020 (21:21:27.000000)
Thank you @GovBillLee. We are a phone call away, and here for you! https://t.co/0dwI1wh1nr;06-Mar-2020 (21:18:54.000000)
My Administration is with you all of the way, Tennessee. We love you! //https://t.co/YYLfZuPWyK;06-Mar-2020 (20:59:00.000000)
Spoke to Governor @GavinNewsom early this morning about the cruise ship quarantined off the California Coast. CoronaVirus test kits have been delivered, testing is taking place now. https://t.co/Pqda00HVCC;06-Mar-2020 (15:47:58.000000)
It is FAKE NEWS that @HHSGov @SecAzar is “sidelined” from the great job he is doing on the CoronaVirus Task Force. He has the total confidence of the @VP and myself, and is doing a fantastic job, as the numbers would indicate!;06-Mar-2020 (15:38:06.000000)
I will protect your Social Security and Medicare, just as I have for the past 3 years. Sleepy Joe Biden will destroy both in very short order, and he won’t even know he’s doing it!;06-Mar-2020 (15:08:07.000000)
https://t.co/QvDKY27t6h https://t.co/FenhyvcdBC;06-Mar-2020 (15:03:25.000000)
JOBS, JOBS, JOBS!!! //https://t.co/x0olZd3RLu;06-Mar-2020 (14:21:18.000000)
Thanks Linda, but they were really good last night! https://t.co/feLtQTrzO5;06-Mar-2020 (05:21:26.000000)
Thank you! https://t.co/xfB5qwgZzy;06-Mar-2020 (05:15:37.000000)
My great honor! https://t.co/oFZneKJZCf;06-Mar-2020 (03:49:40.000000)
Thank you Audrey! https://t.co/2bhoVVoV6r;06-Mar-2020 (03:33:20.000000)
The WALL is well under construction. So far we’re up to 129 miles, and by early next year we will have 500 miles completed! https://t.co/bXxOnoU4WM;06-Mar-2020 (03:27:23.000000)
We have appointed 220 Federal Judges and two Supreme Court Justices. PROMISES MADE, PROMISES KEPT! https://t.co/fVw6tJ89Wd;06-Mar-2020 (03:18:37.000000)
Thank you David, a lifelong Democrat from Pennsylvania. We will continue MAKING AMERICA GREAT AGAIN and then, KEEP AMERICA GREAT!!!!//https://t.co/hvVfB5cPrG;06-Mar-2020 (03:15:23.000000)
Thank you Scranton, Pennsylvania. It was a great evening! https://t.co/EtzRLoEZHs;06-Mar-2020 (02:05:17.000000)
Tonight’s Fox News Town Hall with @MarthaMacCallum and @BretBaier will rebroadcast at 11:00 P.M. Eastern on @FoxNews. Enjoy!;06-Mar-2020 (01:59:14.000000)
Thank you Nan! https://t.co/PZoxkvMqZq;05-Mar-2020 (20:38:22.000000)
"Gallup just gave us the highest rating ever for the way we are handling the CoronaVirus situation. The April 2009-10 Swine Flu, where nearly 13,000 people died in the U.S., was poorly handled. Ask MSDNC &amp; lightweight Washington failure @RonaldKlain, who the President was then?";05-Mar-2020 (20:34:49.000000)
The Department of Education is NOT closing hundreds of schools in rural areas of our Country. This is just more Fake News. We are investing greatly in our schools, and always will!;05-Mar-2020 (19:02:39.000000)
Mini Mike, you’re easy! https://t.co/rxFiqSB9RQ https://t.co/G2M1QHj0HV;05-Mar-2020 (18:28:49.000000)
With approximately 100,000 CoronaVirus cases worldwide, and 3,280 deaths, the United States, because of quick action on closing our borders, has, as of now, only 129 cases (40 Americans brought in) and 11 deaths. We are working very hard to keep these numbers as low as possible!;05-Mar-2020 (16:34:21.000000)
“Joe Biden represents the past. President Trump represents the future.” @LisaMarieBoothe @edhenry @FoxNews;05-Mar-2020 (16:22:04.000000)
Elizabeth “Pocahontas” Warren, who was going nowhere except into Mini Mike’s head, just dropped out of the Democrat Primary...THREE DAYS TOO LATE. She cost Crazy Bernie, at least, Massachusetts, Minnesota and Texas. Probably cost him the nomination! Came in third in Mass.;05-Mar-2020 (16:10:49.000000)
.@GOPLeader Kevin McCarthy informed me that I was 20 for 20 on Tuesday with respect to my Endorsement of candidates. Sadly, I didn’t get that information from the Fake News Media. They don’t report those things, or the far more than Dems cumulative votes, despite no opposition!;05-Mar-2020 (16:02:43.000000)
“I want to commend the President for how he has handled the CoronaVirus situation, especially his early decision to shut down access into our Country from China, despite strong opposition to that decision.” @SenTomCotton Thank you Tom!;05-Mar-2020 (15:53:33.000000)
Schumer has brought great danger to the steps of the United States Supreme Court!;05-Mar-2020 (15:30:50.000000)
"I NEVER said people that are feeling sick should go to work. This is just more Fake News and disinformation put out by the Democrats, in particular MSDNC. Comcast covers the CoronaVirus situation horribly, only looking to do harm to the incredible &amp; successful effort being made!";05-Mar-2020 (14:30:50.000000)
As per recent Federal Court ruling, the Federal Government will be withholding funds from Sanctuary Cities. They should change their status and go non-Sanctuary. Do not protect criminals!;05-Mar-2020 (14:11:25.000000)
https://t.co/hmcOfwHgAK;05-Mar-2020 (04:16:20.000000)
https://t.co/DlGXOvEjVq;05-Mar-2020 (04:03:48.000000)
I will be interviewed by @seanhannity on @FoxNews at 9:10 P.M.;05-Mar-2020 (02:03:37.000000)
Retired Four Star General Jack Keane will receive the PRESIDENTIAL MEDAL OF FREEDOM next week!;05-Mar-2020 (01:23:29.000000)
There can be few things worse in a civilized, law abiding nation, than a United States Senator openly, and for all to see and hear, threatening the Supreme Court or its Justices. This is what Chuck Schumer just did. He must pay a severe price for this!;05-Mar-2020 (01:03:06.000000)
"This is a direct &amp; dangerous threat to the U.S. Supreme Court by Schumer. If a Republican did this, he or she would be arrested, or impeached. Serious action MUST be taken NOW! https://t.co/WqQUbyzaJU";05-Mar-2020 (00:21:01.000000)
