Full Text Tweet;Datum und Uhrzeit
In Nottingham South with fantastic candidate @JaneMHunt - Brill to meet team at RH Commercial vehicles and locals at Peacock Pub, Clifton https://t.co/Zsbv6Llmtu;16-May-2017 (14:57:26.000000)
Visiting Newport to support our great Candidate Angela Jones-Evans. Thanks to the team at Target Group for the warm welcome https://t.co/MRTpK5qwgS;12-May-2017 (12:38:48.000000)
Fantastic to be back out in Uxbridge and South Ruislip campaigning for yours truly earlier this evening https://t.co/CM11ZNBTOo;09-May-2017 (20:01:06.000000)
Campaigning in Enfield with Nick de Bois. Enfield’s choice is between a strong stable govt under Theresa May or Corbyn’s coalition of chaos https://t.co/GAy28nf6vO;09-May-2017 (11:52:51.000000)
Huge congratulations to @EmmanuelMacron on an amazing victory. We look forward to continuing the great partnership between our two nations;07-May-2017 (20:48:07.000000)
Congratulations to all our candidates and a special mention to Andy Street - great campaigning with you this week https://t.co/jwWAJo1nlF;05-May-2017 (16:01:45.000000)
Duke of Edinburgh has given the most extraordinary public service for over 60 years with dedication, energy and wit. Our nation thanks him;04-May-2017 (10:50:27.000000)
Important Local elections today folks. Only the Conservatives can give your local area the leadership it deserves;04-May-2017 (06:47:14.000000)
Corbyn wants Inheritance Tax raid on HALF of London! Don't risk Labour coalition of chaos propped up by LDems + SNP https://t.co/L0AmwA5YYM;03-May-2017 (11:38:37.000000)
Truly honoured to be re-selected to represent the best constituency in the U.K. Uxbridge and South Ruislip, for the greatest political party https://t.co/cUlOBnnuoF;02-May-2017 (19:25:42.000000)
"Fantastic to meet great people of Stourbridge. Strong &amp; stable leadership under Theresa May will secure exciting future for the West Mids https://t.co/iwsb0fyQKZ";02-May-2017 (15:34:12.000000)
I'm in the West Midlands supporting our fantastic candidate for Mayor @andy4wm //Andy Street is the leader the region needs. Vote for Andy! https://t.co/YQKZ4e3z5m;02-May-2017 (14:08:23.000000)
"Pleasure to catch up w/ my US counterpart Rex Tillerson &amp; @nikkihaley to discuss #DPRK, #Syria, #Russia, #Iran &amp; UK-US relations https://t.co/Dl9riZvMwl";28-Apr-2017 (18:49:15.000000)
"Attended @UN Security Council session on #DPRK. UK &amp; int'l community demands #NorthKorea obeys UN &amp; halts nuclear/ballistic programmes https://t.co/N1qj13aUo5";28-Apr-2017 (18:37:56.000000)
Welcome @francediplo analysis of appalling chemical attack on #KhanSheikhoun. Further evidence that points to Assad regime as responsible;26-Apr-2017 (16:14:29.000000)
UK welcomes US sanctions on Syrian regime figures after abhorrent attack on #KhanSheikhoun. Vital that those responsible are held to account;24-Apr-2017 (19:21:44.000000)
"My condolences to family of @OSCE_SMM monitor who died in #Ukraine &amp; thoughts w/ injured. UK supports vital work of the monitoring mission.";23-Apr-2017 (20:21:51.000000)
Happy St George's everyone. I hope you all have a relaxing Sunday and enjoy your time with friends and family;23-Apr-2017 (11:23:07.000000)
"Condemn fully yesterday's horrific attack against Afghan forces at Friday prayers. My thoughts are w/ the victims &amp; people of #Afghanistan.";22-Apr-2017 (14:14:40.000000)
Hip hip hooray for The Queen and MANY CONGRATS to Her Majesty – happy birthday Ma’am!;21-Apr-2017 (11:09:27.000000)
"Appalled by attack on #Paris police officers. My condolences to victims &amp; their loved ones. UK &amp; France at one in fight against terror.";20-Apr-2017 (23:28:24.000000)
"Marked 25 yrs of relations w/ #Ukraine by welcoming President @Poroshenko to UK. We continue to support Ukraine's sovereignty &amp; security. https://t.co/scnjD9RFRo";19-Apr-2017 (19:39:25.000000)
I strongly condemn the latest North Korean missile launch. They must stop these belligerent acts and comply with @UN resolutions.;16-Apr-2017 (14:08:46.000000)
A happy and peaceful Easter to all those celebrating https://t.co/LlbPE41kSh;16-Apr-2017 (11:22:09.000000)
Outrageous #Chechnya govt supports rather than stops ill-treatment of #LGBT people. Completely agree w/ @JoyceAnelay https://t.co/c2Qr34Ed05;13-Apr-2017 (11:23:10.000000)
Dismayed that #Russia has again frustrated the international community in its condemnation of the use of chemical weapons;12-Apr-2017 (20:03:15.000000)
Talks w/ #G7ForeignAffairs counterparts underway. Earlier discussed security, arms, migration. Later: Syria, Iraq, Libya, CT, climate, Iran. https://t.co/t1opAJwH8B;10-Apr-2017 (17:42:16.000000)
Russia's backing for #Assad main focus of talks just now w/ US Sec of State Rex #Tillerson ahead of mtg w/ #G7 counterparts in Lucca, Italy https://t.co/Fhh0D0YpkC;10-Apr-2017 (14:17:31.000000)
I will now not travel to Moscow on Monday 10 April. My priority is talks w/ my #G7 counterparts about Syria and Russia's support for #Assad;08-Apr-2017 (12:02:40.000000)
Deeply concerned by shocking incident in #Stockholm. Britain’s thoughts are with the victims, their families and the whole of #Sweden;07-Apr-2017 (15:44:52.000000)
Returning to UK after good talks w/Greek PM. Fully support US action after deplorable chemical attacks. In regular contact w/Rex Tillerson;07-Apr-2017 (13:00:03.000000)
"Fantastic to be here in #Greece. Meeting FM Kotzias to discuss cooperation on regional security &amp; our shared hope for a #Cyprus settlement https://t.co/vjXH5ZsHhB";06-Apr-2017 (18:18:43.000000)
Just driven fabulous #GREAT British #Jaguar, now sold in #Sarajevo. Britain is the leading producer of luxury cars in the world. @JLR_News https://t.co/lcVPHytY54;06-Apr-2017 (11:01:38.000000)
"Great meetings with #BiH leadership. Encouraged them to step up the pace of reform to realise BiH's potential &amp; Euroatlantic ambitions https://t.co/0wXomXgaS4";06-Apr-2017 (10:16:42.000000)
Here in #Sarajevo to reaffirm our commitment to #BiH and its secure and prosperous future. UK leaving the #EU, not Europe https://t.co/rciIESt1OR;06-Apr-2017 (09:03:02.000000)
"Urge all countries to support UK &amp; France in condemning the horrific chemical weapons attack in Idlib #Syria at the #UNSC this afternoon";05-Apr-2017 (13:24:37.000000)
In #Brussels with other co-hosts at #syriaconf2017. UK now pledged £2.5bn support for most vulnerable people in #Syria and region since 2012 https://t.co/8Za5hzZOWC;05-Apr-2017 (13:21:39.000000)
UK and Germany relations will get stronger over coming years. Great to see #German Foreign Minister @sigmargabriel in London for 1st time https://t.co/diPLSLTtA8;04-Apr-2017 (16:02:26.000000)
"Horrific reports of chemical weapons attack in #Idlib #Syria. Incident must be investigated &amp; perpetrators held to account";04-Apr-2017 (12:08:30.000000)
Horrified by news of explosion in St Petersburg. My sympathies are with the victims and their families.;03-Apr-2017 (13:31:20.000000)
"Good to speak to #Gibraltar Chief Minister @FabianPicardo. As ever, the UK remains implacable &amp; rock-like in our support for Gibraltar";31-Mar-2017 (19:43:30.000000)
At @NATO meeting in Brussels where I will stress that the UK's commitment to the defence and security of Europe is unconditional https://t.co/JYkg4RZke0;31-Mar-2017 (09:36:25.000000)
During historic week for UK now in #Germany w/ friends for UK-German #Königswinter conference, looking forward to new partnership w/ EU 27;30-Mar-2017 (19:16:06.000000)
"As we look forward to a deep &amp; special partnership w/ EU, welcome Italian FM @angealfa to UK for vital talks on Counter Terrorism &amp; Libya https://t.co/wudjE0LUCZ";29-Mar-2017 (15:54:26.000000)
Historic and exciting day! Will be speaking to counterparts around world today to reinforce we want a deep and special partnership with EU;29-Mar-2017 (13:13:52.000000)
New week, new business opened on Uxbridge high street. Happy to be able to declare @ShackProtein open! https://t.co/T9VkD8lKHk;28-Mar-2017 (15:19:44.000000)
Discussed importance of UK-Turkey ties at #Tatlidil annual forum. Appreciate Turkey's expression of support in wake of #WestminsterAttack https://t.co/8Dxp4NxzyN;25-Mar-2017 (07:22:47.000000)
Humbling to lead the #UN Security Council in a minute's silence for the victims of yesterday's #London attack while chairing today's session https://t.co/Vs0E2ANG4d;23-Mar-2017 (20:35:09.000000)
Nations around the world are pouring out their sympathies for us today. This is a fight we're all in together.;22-Mar-2017 (22:38:33.000000)
Heartbreaking. This is not the first attack on London or our Parliament - and won't be the last - but our values will prevail.;22-Mar-2017 (22:37:07.000000)
Just landed in Washington DC. Great to meet General McMaster @NSAGov. UK US #SpecialRelationship remains strong https://t.co/yNDSZeAG6H;22-Mar-2017 (00:37:45.000000)
"Always good to see Austria FM @SebastianKurz the excellent @OSCE chair for 2017. UK &amp; Austria cooperating on #WesternBalkans &amp; against Daesh https://t.co/nvwl8mMMsi";20-Mar-2017 (17:14:28.000000)
Happy #StPatricksDay! Great to see school links with Northern Ireland here in Kenya through British Council’s work//https://t.co/Qg0EYaXfN1;17-Mar-2017 (18:47:20.000000)
Magnificent! @lewa_wildlife conservancy uniting community to preserve wildlife. UK supports efforts to stop poaching #endwildlifecrime https://t.co/OnW8p9gZAe;17-Mar-2017 (17:41:19.000000)
@UKenyatta Great to meet you. Looking fwd to building on our enduring partnership with an African success story @UKinKenya;17-Mar-2017 (16:45:43.000000)
Brilliant appointment for Evening Standard and good for London  hooray!;17-Mar-2017 (13:37:33.000000)
Delighted @decappeal for E Africa already raised millions. The Gov't topped up by £5m. You are saving lives #UKaid #fightingfamine https://t.co/GKVaYdeHpQ;17-Mar-2017 (10:56:55.000000)
Phew! Also went for a jog with running legend Haile Gebreselassie! An honour to meet one of Ethiopia's sporting greats https://t.co/nrJ6vDduK5;17-Mar-2017 (06:47:21.000000)
"Discussed Somalia, hunger in E Africa, prosperity, freedoms &amp; consular issues w/ PM Hailemariam &amp; FM Workneh in #Ethiopia yesterday https://t.co/aYfo9Jl1jU";17-Mar-2017 (06:43:22.000000)
Full of (coffee) beans to be in Ethiopia. Proud that Welsh wings and @RollsRoyce engines taking Ethiopian Airlines @Airbus into the sky. https://t.co/dksmtRdJpv;16-Mar-2017 (20:47:24.000000)
"Fantastic albeit short stop last night in beautiful #Uganda. Grateful for President @KagutaMuseveni commitment to AMISOM &amp; regional security https://t.co/XqCLSoEN2p";16-Mar-2017 (11:06:01.000000)
Drought in #Somalia putting millions at risk of famine. UK leading donor. £110m supporting the @UN coordination to reach those most in need https://t.co/cgH09Im8fd;15-Mar-2017 (16:28:31.000000)
Delighted to announce with President @M_Farmaajo the London Conference on #Somalia happening May 11. Supporting a secure #FutureForSomalia https://t.co/ZjAij3IojY;15-Mar-2017 (12:37:18.000000)
Appalled by UN report - Asad bombed Damascus water supply in Dec “devastating impact” on 5m civilians. Syria must transition away from Asad;14-Mar-2017 (16:14:56.000000)
"In #Ramallah I was clear w/ #OPT President Abbas: UK backs Two State solution &amp; need to address barriers to peace inc violence/incitement https://t.co/cyJZVVwC12";08-Mar-2017 (18:56:43.000000)
"Friendly &amp; frank talks w/ #Israel PM @netanyahu in #Jerusalem. Discussed Two States solution, trade &amp; concern over illegal settlements https://t.co/rkiYOkT7J7";08-Mar-2017 (15:13:37.000000)
"In Israel &amp; Occupied Palestinian Territories for talks w/ PM @netanyahu &amp; Pres Abbas underlining UK support for Two States &amp; dialogue";08-Mar-2017 (12:31:47.000000)
"On International #WomensDay I'm proud of the UK's commitment to gender equality &amp; all the women, &amp; men, who strive for it #BeBoldForChange";08-Mar-2017 (09:18:12.000000)
Condemn latest #NorthKorea missile launch. A threat to int'l security. Working with partners on how we respond https://t.co/rwwI5CDkR9;06-Mar-2017 (14:25:23.000000)
Paying respects to those killed fighting for their freedom at the Maidan in Kyiv in 2014 alongside Polish colleague #Waszczykowski https://t.co/DJqnYuAHiW;01-Mar-2017 (18:49:54.000000)
"The UK &amp; Poland stand shoulder to shoulder with Ukraine. That's the message my Polish colleague and I delivered to Ukraine FM @PavloKlimkin https://t.co/DrmxOV5tcK";01-Mar-2017 (17:53:31.000000)
British firm @JCBmachines doing great work in Ukraine showcasing British expertise. I want to see UK - Ukraine trade ties grow even stronger https://t.co/ZH0QVy35el;01-Mar-2017 (10:41:36.000000)
"Heavyweight talks w/Mayor @Vitaliy_Klychko. Met Kyiv police receiving UK training &amp; veterans who've fought for integrity of Ukraine borders https://t.co/AG12jTviXX";01-Mar-2017 (09:48:56.000000)
In Kyiv on joint visit with Polish FM #Waszczykowski to show Ukraine we are 100% behind them against Russian aggression;01-Mar-2017 (07:35:51.000000)
"Great discussion w/ Finance Minister @arunjaitley &amp; Indian business delegation shortly before the launch of #UK and #India year of culture https://t.co/EoC7X7yVeG";27-Feb-2017 (20:49:34.000000)
Congratulations to White Helmets @SyriaCivilDef team for #Oscar2017 winning documentary. UK supports their heroic work in #Syria https://t.co/p7jWoZtfk2;27-Feb-2017 (11:48:19.000000)
"Brill to meet young entrepreneurs. Key for Egypt's future. Trade &amp; economic reform supported by UK as top investor in Egypt: $43bn in 10yrs https://t.co/yUh3Hn2kos";25-Feb-2017 (19:15:17.000000)
"Met with human rights groups in Egypt today. Raised with govt the importance of free society &amp; rights as basis for stability and growth";25-Feb-2017 (16:52:59.000000)
